TRI_FACILITY_ID,REGION,FAC_LONGITUDE,FAC_LATITUDE
99216TLCTXSPOKA,10,1171100,474100
13104LJGST1STIC,2,755920,430010
91504SRFCF2501N,9,1182030,341203
33823TYLRB350PR,4,814742,28034
68505TLXCM8601N,7,963606,405237
93550SRFRC1500E,9,1180545,343805
53012CRLSNW57N1,5,875852,431644
31331SMRNCHWY57,4,813410,313324
26055PBSCHRTE2B,3,805136,394500
48501CDLLC425SO,5,833842,430041
75234GNBNC1880V,6,965458,325512
90058GNBNC2717S,9,1181148,340022
65802CLMBN809NC,7,931753,371255
33616GLDBN6110C,4,823258,275135
29405XXNCH1445G,4,795700,324925
07055CLRML2PAUL,2,740730,405120
91352CLMBS11034,9,1175828,348220
36024MDXNC500MA,4,860408,324005
71923PTTJN125TE,6,930533,340253
79766RFCHM2559W,6,1022328,314858
26041CLMBNROUTE,3,804926,394752
31908PRCSN8801M,4,845255,323120
68467CHMPN3200E,7,973457,4052
6702WKNGMN13433,7,,
97487BHMVG22822,10,1232557,440126
30058GRFFT6601G,4,840708,334325
23230CLRTR2519B,3,373540,772920
37874MSTRM313IN,4,,
31904CLMBS4600R,4,845852,323032
42101CLTND2800G,4,863000,365700
12090FLRGL1LIBE,2,0,0
02905DNCRF24BAK,1,712355,414736
84120JHNSN4601W,8,1120009,404333
67215BRDLN4420W,7,972034,374114
76110TNDYW3500M,6,972112,324152
35981GLBRTSTATE,4,854056,343959
44121DNFDS1418W,5,0,0
44232GDYRT2575G,5,812722,405559
2815WCNCRT2WEST,4,,
55371CRYST16081,5,933632,453340
95901DLPRM1109C,9,1213506,390851
43050WNCFHINDUS,5,822853,402152
63047CMBSTHIGHW,7,902828,381218
31533FFNCC1415W,4,825153,312907
35204DNPRD19041,4,864953,333203
64850TLBTN1211H,7,942300,364800
19135TLCMT5201U,3,750445,400245
36732SYSTCARCOL,4,874830,323049
94304SYNTX3401H,9,1220830,372400
29171TMPRC2401E,4,810610,335626
79763DDNSW3800S,6,1022529,315212
28052SYNTH1920I,4,552700,343300
72032DTCND1375T,6,922443,350532
45011CTYFH960NT,5,843400,392440
75668TNLNSHWY25,6,943900,325700
30060NRTHC1525C,4,0,0
33709THWST5111P,4,824508,274900
32809VPRPR5230S,4,812224,282806
47903WBSHN1000S,5,865130,402420
72114SVMDC22FRT,6,,
30132RMSTR351SI,4,844944,335435
75165LFLKP1600W,6,965300,322610
98502CLMBB3003R,10,1225623,470113
42240SMRML315QU,4,872324,364745
84014SYRST950WE,8,0,0
49082SWFTC455SQ,5,844933,415801
9783WMTLLT78798,10,,
3020WMMCMT1955N,4,0,0
08876CLRTC60COR,2,743732,403418
72956GLDTR611SO,6,942003,352535
50669DLTND117EK,7,923600,421900
30228CSTLC75GEO,4,841726,332437
72756GRDSR1000N,6,940705,362041
8710WSNRGY42BRA,6,,
53213GRDFN6432W,5,875934,430242
63143SNNNP7910M,7,902000,383600
80011PTMBT17500,8,1044728,394456
92083CLTTC2770L,9,1171305,330855
61104CPSCR25241,5,890429,421434
28621CNTNNRTE3X,4,0,0
68137FLTWD13737,7,960746,411258
04626NVLCMRTE19,1,671735,443815
7237WBGRVR227ES,6,,
28372SLNND709AI,4,794514,345338
85014CMMRC4700N,9,1120323,333017
3026WFLYPR28JEB,4,,
31901LMMSC71210,4,845841,322739
75237SWFTD4920G,6,965308,324107
02722SWNFN372ST,1,710837,414036
02920SWRVS1KENN,1,712400,414800
30336MTLPL500SE,4,0,0
30286YMHMS100YA,4,841813,325424
49423WRDNC200E1,5,860555,424650
37643STRBL151JU,4,821059,362145
49423GPMND428WE,5,860738,424638
94544SRTCN29334,9,1220200,374000
14048NGRMH106PO,2,792208,422932
44309GDYRT1080R,5,812914,410401
49202CHMCL1610C,5,841730,421407
49112MDWST210KR,5,860557,414701
91747GPSND13280,9,1175915,340730
22151SHNND5325P,3,771301,384832
06412SSNBT212MI,1,722629,412650
72503TWNSN625SA,6,913855,354551
31030SRCNCEASTM,4,835143,323229
65301WTRLN1500W,7,931453,384338
7260WWBSHN339IN,6,,
54456NLSND1331E,5,903310,443310
16635FLSMTPOBOX,3,782511,402550
62441STNDY205VI,5,874155,392258
68522YNKHL3705S,7,964504,404637
59638MNTNT5MILE,8,1120650,482230
28115SPRBP150BY,4,804915,353531
3051WSTHRN266LW,4,,
11222TRNSP419VA,2,735610,404310
13027GLDSP31EGE,2,761953,430933
23168GRYST7992R,3,764842,372304
3053WNCHMM648HI,4,,
75401GDDYR6401H,6,964848,324742
62062SPRRC25SCH,5,893800,384300
74701WSTQP101WA,6,962418,335630
85224GLDLC2929W,9,1115335,331820
44022JHNSN16910,5,811631,412434
37742SPRSPWALNU,4,841010,353936
53219SPRMC1901S,5,880030,430035
60510LLNWR501NR,5,881750,415130
69138BLDWN300WE,7,1001006,405519
72114CMMRC102OA,6,921331,344508
02360MJNDS35RES,1,704220,415703
29824FDRLB51GAR,4,,
92020MRTNF1903F,9,1165850,324925
30567WYNFR977WA,4,0,0
26676GRNVLPOBOX,3,804117,380904
9568WDRVNT92ALD,9,,
64127CMMRC1226C,7,943256,390553
30601RLNCLCOLLI,4,822109,335846
98033CMPRH11844,10,1221109,474032
56352CRSTN733WM,5,944511,453804
67214TRMCN1020E,7,971935,374310
4350WLLDML213IN,5,,
53209KLLYD6720N,5,875700,430800
66105TRSTT636SA,7,943700,390700
14001STRPP12975,2,783014,430027
60504DNLXX555NC,5,881346,414602
72863RVRVLPOBOX,6,933400,352300
92683LJMTH7474G,9,1180730,305230
67336SMMTBHWY59,7,950659,370333
74107CNCRT1238W,6,960034,360630
01540MRCNSOLDWE,1,715211,420649
12533MCRSXHUDSO,2,734952,413226
43302VRHDD1295F,5,830545,403557
91745STDYC16425,9,1175643,340026
98422CTNKQ1840M,10,1222233,471622
70070MNSNTRIVER,6,902120,295515
34609CNDNS2131B,4,822730,282750
29031CRLSLHIGHW,4,812515,343600
27405WHTKP2420F,4,794615,360615
98032SNSPR6520S,10,1221454,472559
90630STHRN2500E,9,1181310,335153
3070WMMCMT192BY,4,0,0
60639GRHMP4500W,5,874416,415436
00841VRGNSESTAT,2,644905,174100
96727HMKNR45300,9,1552815,200538
3073WTCRBB185CU,4,,
75202GRPHC2001N,6,964821,324709
64836CNGRT411NO,7,941845,371059
06490STRMRONELA,1,4730,794750
14217STRTW1226M,2,762806,410741
01097STRTHVALLE,1,724932,420953
13088STRTHBURRD,2,761112,430318
83301PPSCL535EA,10,1142620,423226
43528NSYSC7300A,5,834254,413640
32137SNBLT71HAR,4,811654,293305
9678WHWNLCFTEAV,9,,
5501WRGSXX8621T,5,,
75165STYRFHWY77,6,964950,322829
11378STRCT59305,2,735459,404430
55411GRPHC3000S,5,931649,450039
97116GRYCM23312,10,2131500,453200
64054BPMCS1000N,7,942610,390755
32501RCHHL407SO,4,871445,302420
78503DLCLC6901S,6,981602,260853
08105CNCRD17THF,2,750604,395638
28208DNCRP6900C,4,805433,351947
27360STRPM102EH,4,800639,355305
67661MNRLRNORTH,7,992000,394618
18106GTNDSWESTP,3,753628,403403
98315NVLSBC8521,10,1222821,474158
31088CSCDC104IN,4,833519,323458
6610WZRKRD562WL,7,,
03431CNCRD15KIT,1,721810,425512
36401CNCHF400MI,4,865628,313031
56007FRMST1000E,5,932122,433858
31206LFRGR291RF,4,0,0
33830SNPCFUSHWY,4,814708,285730
78112GLDNL14555,6,982244,291639
92335CMXFN1322S,9,0,0
61364STRTRWESTE,5,885016,410632
28664BRYHL2309N,4,811314,354025
08701GLSSL485OB,2,741112,400409
32624TWNLYPOBOX,4,815845,290423
46516DMNCR52570,5,860050,414447
63135WTSNC325PA,7,901808,384425
29829GRNTV1MARS,4,814836,333406
31036LCTRR2500C,4,840911,380010
83501PSPHL4341S,10,,
34292GRNTM8JAME,4,822526,270458
9843WMRCNWSLPIN,10,,
27893GRNTC2543A,4,775800,354600
11378TLTNC57474,2,,
06787STVNS1085W,1,730400,413800
7746WPHLLP8189L,6,,
23234PHLPM700ST,3,772619,370311
46714LMCST0059N,5,851040,404440
84101STRFR619SO,8,1115438,404521
4355WLTNLH32CLA,5,,
51501FRTLY3919W,7,965036,330433
31402GLFSTPOBOX,4,0,0
30125STRMN50010,4,851700,340000
46319STNRL801EM,5,872505,413100
49119STNLYGLEND,5,863057,414948
87102NTNLR650HA,6,1063908,350611
10704STWRT630CE,2,735300,405700
97862NRTHW84678,10,1181717,460606
07801CNSLD100ED,2,743408,405302
97203CNSLD13940,10,1224640,453729
54729CNSLD1701F,5,910000,450000
70538STRLNSTERL,6,912937,294815
16505PYRMD1422I,3,800729,420617
58102NRTHR38011,8,0,0
17745BRDRTCLINT,3,772018,415044
3153WBSLYF712UV,4,0,0
60466THNTR2600B,5,874545,412626
3155WSYNRG15IND,4,,
73762TMTRL15EOK,6,975817,354333
31601GRFFNROCKY,4,832052,304742
46953BLLPC3102S,5,854045,402925
21740STTTN504EF,3,774220,393831
38474STFFRMTJOY,4,871415,353115
31603LJRND1625J,4,831402,304702
79036SNTLP419EB,6,1013518,353841
18064CFMRT510SY,3,751836,404058
60525STRKY9600W,5,875125,415030
49201NTRNT1040H,5,842845,421503
37133PRFCT855SC,4,862422,355124
33614STRRT4520W,4,823115,275838
53184PRCSN324PA,5,883458,423155
74015RXCHN5215A,6,954450,361350
37738SNTLP17PAR,4,833212,354113
36037GRNVL401IN,4,303500,551600
31774BLDCRHWY12,4,832900,313100
77087STRTX6440M,6,,
36322VMCFB3BARN,4,854332,311811
95688GNNTC1000N,9,1215744,382236
68352NDCTTE6MIH,7,970735,400435
07016STRLN945LI,2,741814,403922
95380BSNRM1400W,9,1205202,372933
74037CNCNC10600,6,955950,360003
15088SYLVNSECON,3,795356,401551
70776CBSPC4200G,6,910545,301443
07201CNTCT641DO,2,741122,404004
91734GRGGN10460,9,1180201,340509
80403GRTWS17400,8,1051117,395140
31794MHWKN7782M,4,832938,312723
98360BXTRM19220,10,1221105,470454
44105GRNBL9801H,5,812828,412424
02717STLLW25GUR,1,705815,411515
89438NWMNTEIGHT,9,1171400,403900
49503GRFND538BO,5,854016,425825
31907CLLWY6603C,4,845229,323032
54303GRNBY85789,5,880149,443054
16847SWMPPLARSO,3,781051,405900
17057PRTTW181FU,3,,
21632RLNCWFEDER,3,754506,384100
36801MRCND404FO,4,852101,323901
37422STNLSPOBOX,4,851200,350400
90023GRVRP3424E,9,1181215,340106
98424MLGRD29357,10,1222010,471349
01247SPRGL1600C,1,730626,433929
29078SPCRS1235C,4,804010,341201
2873WSTHRN484HE,4,0,0
70518DPSTH117BR,6,915849,300941
42749KNDCNSOUTH,4,855512,370955
29525PCFCM2613H,4,793200,343430
30336STNLY5101F,4,843337,334438
61130QRBCS6306N,5,890548,421616
93274GRMMN4789S,9,1192001,360946
48071WLPCN32200,5,830847,423159
46527SKYLNUSHWY,5,854653,413241
74116NRGYX1844N,6,955112,361807
2811WBLDTR173MR,4,,
07114STCRC285EM,2,404301,741022
60101CHMPT1750A,5,880144,415447
2873WSTHRN25LDH,4,,
90058CNTNN2750J,9,1181317,340044
44846GRWRSLOCKW,5,823612,411732
40601HNDRX2150C,4,845404,380921
46135LNSTRPUTNA,5,865230,393704
52001SWSSV3510C,7,904030,423135
26505MRGNT555BE,3,795738,393823
92631FLLRT1500E,9,1175956,305149
55344RLNCM6950W,5,932424,445252
44446NLSCS925CA,5,804500,411015
46250CNTNN9400C,5,860207,395527
77011CNTNN5900C,6,951858,294423
30318SQRDC1401M,4,842615,334730
99153PNDRL1382P,10,1172139,485256
54901SQRDC3300M,5,883258,435838
9973WBRDMD2555S,10,,
3331WTRMCM25SW2,4,,
27107SPRNCRT9BO,4,801315,355742
35756TNGST1297C,4,864706,343942
42066MDLLN1102F,4,785217,382727
07006CNTRL14IND,2,741737,405205
76542HMSBY710SW,6,974052,310625
55060SPXCR655EI,5,931418,440539
95336SPRCK18800,9,1211200,374800
19608WLLMS870CO,3,760141,401914
53121CMMTR1061P,5,883123,424115
40202STNDR643SO,4,854538,371454
33334TRPCL4066N,4,800825,261039
60633SPRYL1701E,5,873440,414023
4469WNTDTT345LD,5,,
30458GRNNLHIGHW,4,814511,323052
30117FRKWL201AD,4,850620,333638
27013GRNNLPOBOX,4,802000,354000
91320BXTRH1700R,9,1185553,341224
33713STPTR13013,4,824038,274709
93640SPRCK29400,9,1202055,364356
7453WCLGTT475MI,6,,
45331SPRTC6012J,5,843557,400532
21046GTCCR7125R,3,765223,391033
19438JCBSC1936S,3,391651,762616
21801STNDR600MA,3,753328,382200
52340GRWMRPOBOX,7,913807,414209
15644STGRGBROWN,3,793709,401846
38702CRGLLHWY82,4,910500,332400
32347SPRTC500HO,4,831111,300303
74023VNSCS2400S,6,964601,355658
02339STNDR176KI,1,705230,420620
55068CNTNN12995,5,930150,444553
39455STHLNHIGHW,4,892654,310130
06702SPCLT44CHA,1,730222,413319
05301BSCSCBRUDI,1,723239,425318
07871GLBCKPOBOX,2,744010,410413
29377STRTXNORTH,4,345535,820546
27107STHRN535EC,4,801340,360305
28043CRLLNPINES,4,815205,351615
27702STHRN901MA,4,785358,355904
90270WSDDG3710F,9,1181145,335945
77063CNTNN8000W,6,1022702,314758
90001CSTML7006S,9,1181005,340702
48505SPCTR1227G,5,83404,43021
55122FNSHN3640K,5,931217,444935
97470CDDCK17271,10,1230722,431805
71108MRPHY5805C,6,934659,322731
30243SPCTR1005P,4,835742,335945
98411MLGRD91054,10,,
90248SPKLT241EA,9,1181620,335313
90270CKNDC4925E,9,1181048,335913
75030STCHL6125W,6,965927,325330
60143GGLCT900WH,5,880133,415843
80751XCLCR1500R,8,1031128,403822
46360CPRND900SW,5,865230,414117
45505JXSPR1401S,5,834730,395500
74848THPRK201KI,6,962517,350457
44105NRTHC8806C,5,813738,412741
94043SPCTR1250W,9,1220440,372400
32608BRRCH46SW4,4,822315,293615
49202SPRTN2400E,5,842230,421504
56683LNDLKPOBOX,5,943949,473922
47471WRTHNHWY23,5,865740,390750
77469CPRND126CO,6,954617,293447
23223GLSSM2501M,3,772428,373332
92503FBRGL12350,9,1173007,335330
24311VRGNHBEARC,3,812448,365245
45030TRBCK355IN,5,844838,391508
18974DRYDN1020L,3,750432,401235
2905WZSCMP11515,4,,
32169SPRKL1420I,4,805646,290250
54963SPDQN430MI,5,884255,435948
74502SMMNS101ST,6,954938,395529
15052GRTLK2601R,3,8025000,403830
0641WWHLNN51WIN,1,0,0
04841NRTHN28GOR,1,690734,440545
11801STRCT96NEW,2,733035,404540
47542XCTVFCORD4,5,865858,381818
17067BYRCR400WS,3,761852,402159
32771CRPPP31BRW,4,,
75460STHWS1415S,6,953446,333846
32803TGLFD315NO,4,812104,283259
93272SNKST11407,9,1191855,360249
75050NWNGC1502W,6,970216,324706
11205CNTRL109WA,2,735717,404145
00784PRPJBPR03K,2,0,0
83415SPCFCTESTA,10,1124345,435130
85713STHWS3760E,9,1105441,321100
59101TRNSB1525L,8,1082646,454821
30071KZCTN6369O,4,0,0
27834VRDYB100WE,4,772306,353436
04090SPNCR90SPE,1,703613,431926
91405TCHNC7803L,9,1221200,332900
35124VLCNT10CRO,4,864822,331848
35601CNTNNIPSCO,4,865811,343601
15642BRSSBSANDY,3,794000,402000
60650BRSSR5850W,5,874615,415075
17540BRSTL88NEW,3,761128,400440
1760WLMSDN1296L,3,,
49423SLGHF1201I,5,860139,424852
89820CSTLC6MILE,9,1165150,404125
63103BRWNG2320P,7,901250,383755
95366SMPSN942SO,9,1210646,374336
01420SMNDS100IN,1,714627,423407
49080SMPSN200AL,5,853833,422636
35215LBMCP1501R,4,864329,333859
7521WBSTBL3815S,6,,
10924SRRNTRTE17,2,741929,412407
01913BRZNCHAVER,1,705738,425034
43551MRCNC12600,5,833844,413258
06098SKFNCRTE8X,1,730245,415715
35020STHRN2217C,4,865647,332413
35235BNDDF3143R,4,864901,333030
15681BRZND100AE,3,792701,402857
18240MTKWSGREEN,3,755022,405140
1604WTCNRT251WE,3,,
13045BRWRT45CLE,2,760909,423636
06606BRDGP500LI,1,731142,411155
37601SNPNT2416W,4,822000,362115
44127BRSTF2934E,5,814400,413000
55107BRWNB345PL,5,930429,445630
23231STHRN2891S,3,772029,372938
30027STHRN3476M,4,,
03451BRDGPMONUM,1,723200,424900
14150SNCFB2122C,2,783000,433000
62863SNPNT1200W,5,874645,382430
18518BRNMF525BR,3,442100,453900
54304BRWNC998GL,5,881305,442730
56093BRWNPHIGHW,5,933310,440424
42134BRWNPBRODE,4,863406,364447
39466BRCKWMARTI,4,894310,303130
63106BRWNS1211N,7,901247,383830
63645BRWNSHWYZX,7,901701,373345
3295WVCTRW12SEB,4,,
41015THRML4301B,4,843038,390232
07933SMTHN1000V,2,742850,404015
47305BRDRC500LI,5,852315,401213
65689BRWNS802WA,7,920606,370724
41056BRWNN526CL,4,834423,383813
33316MBLLP1150S,4,800740,260530
30318STHRN1581H,4,842521,334751
85017SNHTT3900N,9,1120729,333010
43512SKHND135HI,5,842230,411730
16127CPPRB150LI,3,800500,410945
97420LTMML62155,10,,
45212SMTHL5936C,5,842726,391049
55407SMTHF1855E,5,931444,445707
75149PNRCH100NS,6,963659,324609
35201SRCSY2828A,4,864748,333125
60473STHHL15600,5,873600,413700
79934BRCFD8000A,6,1062101,315741
01440CWFBR35WIL,1,720021,423353
44646SMTHN1875H,5,812955,404726
71201SNCLR3304J,6,323000,921000
63133SNNTT1378K,7,901815,384040
46625STHBN201SO,5,861620,414030
06720NCHRF130HU,1,730250,413430
30331TCPRC3555A,4,842905,334810
92714SHPLY16782,9,1175015,334145
42055SHWNPLAKES,4,880730,370445
52627SHFFR301AV,7,911805,403748
3393WSTNPWCRD78,4,,
99350SNCFDLEERO,10,1194402,461306
92807SGTSB3845E,9,1175000,335130
37354SRYBT200SE,4,841536,353656
46567SNYMP801EC,5,854437,412514
54123SCTTP3120R,5,873903,450621
04901SCTTP14BEN,1,693730,443330
35801NKTRT1112C,4,863546,344443
45331SHRDR111VI,5,843825,400610
66031SHDDS27080,7,945502,384810
75207SHDDS1729I,6,964925,324715
30120SHWNDHWY41,4,844710,341110
01581SNTRY1900W,1,713000,421500
35137SLLVNHWY87,4,864637,331204
07080SLRPT669MO,2,,
35811MSKRD3440S,4,863130,344648
94002SMPRD120SE,9,1221800,373200
3581WTRRXH12VIN,4,,
75603NRRSC1535F,6,944557,322820
13425SHRWD130SO,2,752751,425614
06902SHWMD16DYK,1,733226,410222
49443THSHW921WE,5,861554,431340
30057CHMST120IN,4,853500,334000
80105SFTYK10855,8,1034312,394531
67209SHRPL1520S,7,972635,374002
38113BRNGF1837H,4,95524,355481
29644SHRWN100NO,4,821230,344100
07105SHRWN60LIS,2,740814,404417
43947SHDYSRT7SO,5,804500,400000
38754PRDCTHWY49,4,903434,331414
75670MRSHL707EV,6,942252,323302
33990SHMRC905SO,4,815722,263805
85009CNYNS264N3,9,,
91301TRDYN30801,9,1184628,340928
3602WMCDXN65WES,4,0,0
65340KNTFDHWY20,7,931330,390700
94509FBRGL110LS,9,1214500,380000
02169PRCTR780WA,1,705845,421430
79760SHLLLSOUTH,6,1021953,314903
95131SQTCH1849F,9,1214805,372230
30240SGNLP150IN,4,850159,330139
93270SRRFR9000R,9,1190246,355715
63042SVNPB555MC,7,902241,384614
0203WLPHGR2DISC,1,,
36081SNDRSHENDE,4,855841,314714
87123SMNST1CAMI,6,1063141,350447
89431SRRCHKEANC,9,1193751,393227
89820SRRCHRENNO,9,1166523,404143
54901THBCK1127S,5,883206,440400
53172BCYRS1100M,5,875445,425446
34625CLRWT1575S,4,824457,275852
44054SRVST4920F,5,820515,412654
07009SRVMT501LI,2,741347,405220
61204SRVSF11362,5,903511,413011
03060RDBLL100FA,1,713140,424437
36078NPTNWHWY22,4,855350,323124
92680SHLDH15771,9,403802,492141
60915BNGFD885NK,5,875113,411000
90813SSDNC1439C,9,1181540,334511
46404SMNSN2801W,5,872231,413503
76306SMNSN3800C,6,982900,335900
75140BNKRPHWY80,6,954114,324031
55413BRFNG3311B,5,931246,450003
36206CNTRL260CE,4,855243,334247
19468SRMTC155SO,3,753217,401311
07072SGRVC320PA,2,740406,404921
28661SLDRCPOBOX,4,813345,360010
30084SMNSN2037W,4,841458,335038
02905GRGMNHARBO,1,712340,414738
07033SCHRN2000G,2,741639,404000
32137MRCNR32HAR,4,811330,293420
22404XPSCNPOBOX,3,772950,381140
48809XTRDD7200I,5,851336,430555
38654MRCNM8601H,4,894743,345904
97058KRRMCTIEPL,10,1212100,453530
50315RCNCX214SW,7,933700,413430
29461WSTVC1226B,4,801900,331240
37416BNTNL4831B,4,851142,350429
85713TCSNT3770E,9,1105437,321108
77019LGHTH3530W,6,952429,294543
03055CRTRN528RT,1,713855,424831
80239SCTTS4880H,8,1045922,394458
3476WCMXLS27111,4,,
7682WBDDYS222NR,6,,
78728RDNCR15508,6,974039,302726
51301WSDMG33651,7,951527,430933
62959PNNZL201NO,5,885702,374358
3626WNTGRT696HI,4,,
06062LSNBR272CA,1,725321,414039
06460BRNDYWAMPU,1,730242,411330
17331BRNDY504FA,3,765717,394846
92632SCNTF315SO,9,1175600,335202
61402BTLRM1020S,5,902310,405635
29650XDCRP109OL,4,821541,345626
29151KYDNC3CORP,4,802235,335047
07105GTTYT86DOR,2,740712,404346
03833CHMTN57HAM,1,705356,425811
11101SCHWR50012,2,735728,404435
55127SCHWN5900C,5,930315,450710
03833SGRMS18IND,1,705746,425926
60126NTNLP612LA,5,875731,415547
43607CHMPC45BUR,5,833630,413830
35023PRCTM3399D,4,,
28110SCHRD1609A,4,804000,350100
29611JDSNP500EA,4,822538,345010
7340WDLSBR115NP,6,,
04005NTRMT389HI,1,702830,432815
98421CNTNN1220A,10,0,0
3976WTVCLD255LN,4,,
27027NFNCXCARDW,4,805730,363000
43557SDRDS200HO,5,842533,413010
36304TWTCH4031R,4,852404,311520
17557CRLSR580EM,3,761401,400640
13142SCHLLCENTE,2,760603,433321
35151HCKNG171BG,4,,
17701CRLSRSYLVA,3,765750,411440
37801SCHLG1713H,4,840105,354545
17404CRLSR25HAN,3,764913,395535
73127LLNCS8600W,6,973922,352215
06075NRTHMUPPER,1,722607,415859
37091BRNRS1400H,4,864831,350302
16428BRNLY103CL,3,795000,421300
49456BRNSD510WL,5,861212,430439
02322MSNLN85BOD,1,710255,420736
12250RMTXT41AWI,2,743020,410030
38301HRTCL138ED,4,884624,353733
7708WRNWCK5511R,6,,
02871SNFSH200HI,1,711445,413731
72801DNCRP2301E,6,930654,351554
43609SCHND671SP,5,833500,413700
02703MNTRSROBER,1,711724,415608
49512KNTWD4601E,5,853417,425230
72479FRMRSHWY49,6,905555,353340
89104CNSPR1301A,9,1150230,360200
46904DLCLC1800E,5,860615,402745
92815SKSNC50155,9,1175431,334949
46580PBDYB301KI,5,860119,410920
72335DXFDS3133C,6,904706,350302
70121SZRCC803JE,6,900822,295758
35201MTLPL11203,4,864659,333224
36401NTRLD206BE,4,870611,310517
88031MRCNM2010F,6,1074401,321640
30281MCRBL161BE,4,841216,333219
44481PPGND2823E,5,805306,410923
94806CLRST5200G,9,1222107,375836
90731JNKVCBERTH,9,1181602,334418
29644NTRLK404WA,4,821144,344120
44805GNRLL1526C,5,821733,405238
49424NTDTC13401,5,857230,424550
07011XCLLP400KU,2,740919,405157
01852MSTRS260LA,1,702705,423725
06473LBRCH55DEF,1,725120,412505
72370RKNSSHWY61,6,895920,354130
54501LKSHR3600L,5,892753,453713
53110CDHYT5043S,5,875136,425710
26062HLCMS4996F,3,803621,402306
56002TLSLC480IN,5,935912,441213
77020MHNNN700PL,6,951845,294524
67530GRTBNRT1BO,7,985058,382048
36756CTSTHRTE45,4,871908,323603
39117BCRGRMORRI,4,0,0
06492CNNCTTOELL,1,725115,412600
36262SSCTD165CO,4,852612,334340
77029XXNCH8230S,6,951648,294504
3550WHLYSH34IND,4,,
00630WDTRT65INF,2,0,0
64504GPRCS900LO,7,945230,394345
47402NDNMT4602E,5,863531,391043
06513LSZCN340CH,1,0,0
07608FLCNJTETER,2,740400,405100
34292HPPVN99WCE,4,822534,270446
95054PRSLD3030O,9,1215801,372300
95023FRCND191FA,9,1212315,365320
03301RGNLM24CHE,1,0,0
30130FMPLSPENDL,4,840940,340949
2934WLDCST773BU,4,,
64034LNGRM400WA,7,941846,384953
06706SMRST215PI,1,730157,413208
61832BHNHT1625E,5,873546,400859
29501SPRRM692NC,4,794754,341222
06795TTCNC169CA,1,730520,413653
10701CBLCRFOOTO,2,735400,405650
60031FBMFG1300N,5,675354,422242
16063FBLPLMARKE,3,800845,404714
90055SCLRG11711,9,0,0
74017PRHMN1300N,6,953644,361918
92283GLMSP3481P,9,1143830,325800
06810HLCLXSHELT,1,732525,412325
06108LTRVC300PR,1,723630,414720
28401NTRXX2830H,4,775651,341314
02911FRNCC1800S,1,712900,415220
47302FXSPR4600W,5,852508,401218
37312CRMTC3300O,4,0,0
39730WLKRM704HW,4,883056,334855
33487SMNSP5500B,4,800509,262105
07065LCTRM827MA,2,741635,403547
07074CRSTF100CA,2,740256,405014
36536RHRND1300W,4,874220,302523
85044MCRSN10028,9,1115857,332118
60031DMNMJ1290L,5,875730,422230
43224NTNLF1881E,5,825749,402525
38107FBRCF1051F,4,900141,351010
72342CYPRSHWY20,6,903623,342826
61109DLPHNEASTR,5,890659,421332
32606FRCHN2603N,4,822120,294380
98421TMTCS459E1,10,1222538,471503
3590WSHRMN246ST,4,,
48231DTRTF1201W,5,,
07105FDRLB9BACK,2,740923,404310
27563GLNRVPOBOX,4,781300,362600
63026HHNMF200SU,7,,
60614FDRLD2244N,5,874043,574614
70791GRNTCHWY61,6,911351,303642
19344HRTMN373PO,3,780000,400000
44622MRCLD1128M,5,812803,402943
97217GRNST4325N,10,1231925,453356
9456WCMXPL1544S,9,0,0
28681CHRCRRT13H,4,811800,355000
07509PTRKM59SPR,2,741041,405414
01605CSTMC717PL,1,714547,421801
61462FLTND600W1,5,93800,405511
49042WNSLL950IN,5,853926,415003
2837WLDCST17RES,4,,
7758WTXSHN171MY,6,,
39773JHNSTINDUS,4,883805,333706
22980NMNLM1418G,3,785240,380442
84084FSHNC5440W,8,1120103,403440
24018FSHNT3801B,3,800040,371607
46725TLVSP4868E,5,852359,410759
99204RPRSNW8120,10,1173030,473838
52175TWDTM800HW,7,914859,425654
95482PRFRM360LA,9,1231204,391140
9131WMDCLL19749,9,,
46947SWTCH516HI,5,862200,404700
54307DVNCS1031O,5,875538,442859
23860LQDCR221HO,3,771610,371810
92703CHRMT2310W,9,1175357,334445
52406GNRLM4800E,7,914245,415610
83605GMSTT123RO,10,1164228,434021
47362MRYWR1810T,5,852051,395419
63025FNTNSHWYWX,7,903800,383000
63088FNTNS639MA,7,903019,383330
76670TTNSP143HC,6,,
54303TLTLL1121M,5,,
60191MRCND1500M,5,875926,415923
63132PRCHM1203A,7,902359,384054
37086SKWLL1717H,4,863627,360116
75220HNDRL10530,6,965636,325203
24502STRMR1MILL,3,791425,372240
72701TYSNM1851E,6,940804,360311
2185WLDCST3452L,3,,
48895MNCHS845PR,5,841651,424051
06852FRRCR34SMI,1,732430,410700
53204PRMLT190SS,5,875444,430147
78666LCTRS2809I,6,975759,295036
